episode, loss, player_score, max_score, epsilon
154, 15.257202982459157, 1.0, 4.0, 0.8256169000057413
155, 17.868173960412022, 1.0, 4.0, 0.8242705000057856
156, 28.346879195811958, 0, 4.0, 0.8233201000058169
157, 7.515347425233127, 1.0, 4.0, 0.8222608000058518
158, 0.20871452223023848, 2.0, 4.0, 0.8211448000058885
159, 14.514437513841237, 0, 4.0, 0.8201944000059198
160, 44.15827585076552, 1.0, 4.0, 0.8191612000059538
161, 2.8595921246501663, 2.0, 4.0, 0.8179579000059934
162, 9.728514416102016, 0, 4.0, 0.816877900006029
163, 0.42053522884303357, 1.0, 4.0, 0.8158384000060632
164, 25.063635477283285, 1.0, 4.0, 0.8147611000060987
165, 1.1776930117532203, 0, 4.0, 0.8136973000061337
166, 0.9638211657464913, 0, 4.0, 0.8127298000061656
167, 153.7970338265472, 1.0, 4.0, 0.8114743000062069
168, 85.48173028822447, 0, 4.0, 0.8105266000062381
169, 2.7516171136949112, 0, 4.0, 0.8094889000062723
170, 5.630964565259415, 2.0, 4.0, 0.8080786000063187
171, 0.009832972525118257, 2.0, 4.0, 0.8068627000063587
172, 1.656169198119385, 0, 4.0, 0.8058889000063908
173, 8.338278311236639, 0, 4.0, 0.8047486000064283
174, 17.649242232417862, 0, 4.0, 0.8037658000064607
175, 53.79902138533954, 2.0, 4.0, 0.8023042000065088
176, 15.172005766486137, 1.0, 4.0, 0.8012188000065446
177, 22.642038986741895, 1.0, 4.0, 0.8001586000065795
178, 0.6204735015759153, 0, 4.0, 0.7990345000066165
179, 8.619652763484826, 2.0, 4.0, 0.7977997000066571
180, 88.12133151040089, 0, 4.0, 0.7967314000066923
181, 22.773261085289217, 2.0, 4.0, 0.7955992000067296
182, 2.999398718657541, 0, 4.0, 0.7945345000067646
183, 18.464722934757933, 0, 4.0, 0.7933834000068025
184, 51.739846969057666, 0, 4.0, 0.792425800006834
185, 113.62465735166535, 0, 4.0, 0.7914070000068676
186, 14.668996726429919, 4.0, 4.0, 0.7900147000069134
187, 127.79877364424934, 0, 4.0, 0.788994100006947
188, 95.59510083955605, 1.0, 4.0, 0.7876720000069906
189, 105.95543955609568, 0, 4.0, 0.786625300007025
190, 19.042442430406116, 1.0, 4.0, 0.7855381000070608
191, 10.428408072659463, 0, 4.0, 0.7845148000070945
192, 5.0833896799004945, 4.0, 4.0, 0.7831477000071395
193, 2.6108588373015196, 1.0, 4.0, 0.7819975000071774
194, 77.84517587709652, 1.0, 4.0, 0.7809877000072106
195, 5.386933527445665, 0, 4.0, 0.7799572000072446
196, 0.45171728493120245, 1.0, 4.0, 0.7788250000072818
197, 7.846374678002892, 1.0, 4.0, 0.7775884000073225
198, 34.063699149309166, 1.0, 4.0, 0.7763761000073625
199, 3.9184913323581054, 0, 4.0, 0.7753744000073954
200, 30.143084843461306, 1.0, 4.0, 0.7742413000074327
201, 1.3942791857579668, 1.0, 4.0, 0.7731586000074684
202, 0.6748912994921011, 0, 4.0, 0.7720291000075056
203, 5.568419070408162, 0, 4.0, 0.7709023000075427
204, 3.2086916746262015, 2.0, 4.0, 0.7695460000075873
205, 8.004524057886222, 2.0, 4.0, 0.7683004000076283
206, 17.25282096074137, 0, 4.0, 0.7672438000076631
207, 0.012381600219169564, 0, 4.0, 0.7662862000076947
208, 72.20593726933717, 3.0, 4.0, 0.7649542000077385
209, 32.75838737046311, 0, 4.0, 0.7638886000077736
210, 126.13338635817004, 1.0, 4.0, 0.7628095000078091
211, 39.930761844454466, 1.0, 4.0, 0.7617142000078452
212, 32.5097702381694, 1.0, 4.0, 0.7605793000078825
213, 2.8341312565258194, 0, 4.0, 0.7594813000079187
214, 40.16495088389582, 1.0, 4.0, 0.7584292000079533
215, 22.462710521074417, 0, 4.0, 0.7572151000079933
216, 29.417632845110475, 0, 4.0, 0.7561954000080269
217, 3.861552376421337, 1.0, 4.0, 0.7551127000080625
218, 33.117552786117464, 0, 4.0, 0.7540831000080964
219, 0.20415366336172608, 1.0, 4.0, 0.7529752000081329
220, 0.0675726852530085, 1.0, 4.0, 0.7517098000081746
221, 25.655491455890143, 0, 4.0, 0.7507351000082066
222, 0.902976184733952, 2.0, 4.0, 0.7494292000082496
223, 5.917154633131304, 0, 4.0, 0.7484293000082826
224, 15.345300792283053, 0, 4.0, 0.7473331000083187
225, 7.005785877387073, 1.0, 4.0, 0.7462540000083542
226, 52.774217261024944, 2.0, 4.0, 0.7447960000084022
227, 97.48187047087234, 1.0, 4.0, 0.7435918000084418
228, 187.22820746224846, 2.0, 4.0, 0.7423129000084839
229, 53.61669986485009, 1.0, 4.0, 0.7413175000085167
230, 0.0031309718313918115, 1.0, 4.0, 0.7401043000085566
231, 57.08472458524642, 2.0, 4.0, 0.7388614000085976
232, 6.859685100735837, 0, 4.0, 0.7378669000086303
233, 4.91313881181709, 2.0, 4.0, 0.7365592000086734
234, 85.75432144849377, 0, 4.0, 0.7354576000087096
235, 0.19738274404879919, 1.0, 4.0, 0.7342228000087503
236, 40.864347135311135, 0, 4.0, 0.7330735000087881
237, 59.07673352870881, 0, 4.0, 0.7320493000088218
238, 1.538879360517533, 2.0, 4.0, 0.7306948000088664
239, 46.23173234814746, 1.0, 4.0, 0.7296229000089017
240, 12.925762180562037, 0, 4.0, 0.7285753000089362
241, 1.5895745667788683, 2.0, 4.0, 0.7274305000089739
242, 67.02667382080796, 0, 4.0, 0.7264324000090068
243, 170.126001629043, 0, 4.0, 0.7252876000090445
244, 72.86253660755085, 2.0, 4.0, 0.7240303000090859
245, 115.5587555035106, 4.0, 4.0, 0.7226380000091317
246, 5.484656834838465, 0, 4.0, 0.721597600009166
247, 0.6028726065071435, 0, 4.0, 0.7205095000092018
248, 33.2619838991478, 1.0, 4.0, 0.7194934000092352
249, 26.958783766828144, 1.0, 4.0, 0.7184215000092705
250, 55.36982224677519, 0, 4.0, 0.7173865000093046
251, 3.0481957226925784, 0, 4.0, 0.7164181000093365
252, 2.2249802315733698, 1.0, 4.0, 0.7150942000093801
253, 2.2208030621230255, 1.0, 4.0, 0.7140736000094137
254, 0.3580411296076818, 0, 4.0, 0.7131277000094448
255, 9.03713970958505, 2.0, 4.0, 0.7119352000094841
256, 23.008917709482144, 0, 4.0, 0.7110154000095144
257, 45.04297035055923, 1.0, 4.0, 0.7097536000095559
258, 210.02270411360092, 1.0, 4.0, 0.7086934000095908
259, 18.742306692266798, 0, 4.0, 0.7077241000096227
260, 7.848856052884596, 0, 4.0, 0.7067701000096541
261, 13.680801972919417, 0, 4.0, 0.7058188000096854
262, 10.471445907048167, 1.0, 4.0, 0.7046839000097228
263, 3.0837362980477447, 1.0, 4.0, 0.7035697000097595
264, 19.412643610174317, 0, 4.0, 0.7024726000097956
265, 0.46995724087909785, 1.0, 4.0, 0.7013845000098314
266, 7.332462933318138, 0, 4.0, 0.7004071000098636
267, 24.466515411781273, 1.0, 4.0, 0.6992524000099016
268, 88.0687307141861, 1.0, 4.0, 0.6981211000099389
269, 47.591164891360286, 1.0, 4.0, 0.6969916000099761
270, 6.115207372750127, 1.0, 4.0, 0.6959107000100117
271, 131.64248816050406, 0, 4.0, 0.6948163000100477
272, 50.683352922379896, 0, 4.0, 0.6938623000100791
273, 41.60981875134237, 0, 4.0, 0.692833600010113
274, 8.552232890972546, 1.0, 4.0, 0.6916042000101534
275, 0.040870996959946296, 0, 4.0, 0.690555700010188
276, 27.430579157357986, 1.0, 4.0, 0.6893578000102274
277, 28.41958904009386, 1.0, 4.0, 0.6883228000102615
278, 9.26706083611509, 2.0, 4.0, 0.6871942000102986
279, 2.46492511922229, 0, 4.0, 0.6860449000103365
280, 35.11034753265132, 0, 4.0, 0.6848902000103745
281, 62.01521977096434, 1.0, 4.0, 0.683447500010422
282, 2.701324594183715, 1.0, 4.0, 0.6821794000104637
283, 0.03486049869293578, 0, 4.0, 0.6811930000104962
284, 9.93741824676277, 0, 4.0, 0.6800698000105332
285, 7.07930181400119, 2.0, 4.0, 0.6788467000105735
286, 0.7611808297231552, 0, 4.0, 0.6778603000106059
287, 45.708568200963306, 0, 4.0, 0.6769198000106369
288, 8.754943846667944, 0, 4.0, 0.6759919000106674
289, 94.93617044931783, 1.0, 4.0, 0.674881300010704
290, 18.941646455066323, 0, 4.0, 0.673911100010736
291, 7.326817252037545, 3.0, 4.0, 0.6725368000107812
292, 108.23750911167605, 1.0, 4.0, 0.6715324000108143
293, 24.989926746337588, 2.0, 4.0, 0.6701797000108588
294, 19.24410328639646, 1.0, 4.0, 0.6691510000108927
295, 0.0037183078066166113, 1.0, 4.0, 0.6679117000109335
296, 63.79434315660462, 0, 4.0, 0.6669217000109661
297, 0.27354043489896146, 1.0, 4.0, 0.6656581000110077
298, 31.912220656979517, 3.0, 4.0, 0.6643018000110523
299, 5.2846125591420074, 0, 4.0, 0.663247900011087
300, 125.23021702231416, 0, 4.0, 0.6623281000111173
301, 46.32907619177552, 0, 4.0, 0.6612049000111543
302, 16.630907577482557, 1.0, 4.0, 0.660089800011191
303, 15.59336648002426, 0, 4.0, 0.659178100011221
304, 0.24317121790530163, 2.0, 4.0, 0.6578965000112632
305, 2.042607807068806, 0, 4.0, 0.6569479000112944
306, 2.2461051905704688, 1.0, 4.0, 0.6559354000113278
307, 208.84897990627428, 2.0, 4.0, 0.6548374000113639
308, 0.21046580209955154, 0, 4.0, 0.6538501000113964
309, 0.10222489075121127, 0, 4.0, 0.652737700011433
310, 3.8699101498372954, 3.0, 4.0, 0.6514741000114747
311, 15.580808096905091, 3.0, 4.0, 0.6501979000115167
312, 1.5923787171274912, 1.0, 4.0, 0.649125100011552
313, 2.0099148047595357, 2.0, 4.0, 0.6478246000115948
314, 76.7713402006891, 1.0, 4.0, 0.6467887000116289
315, 0.5502567723954961, 2.0, 4.0, 0.6455782000116688
316, 6.7483403657386924, 1.0, 4.0, 0.6445909000117013
317, 4.543794457468196, 1.0, 4.0, 0.6434506000117388
318, 1.3274098485629389, 1.0, 4.0, 0.6421186000117827
319, 0.3768642259219412, 2.0, 4.0, 0.640863100011824
320, 63.424584395003166, 1.0, 4.0, 0.639710200011862
321, 5.293601507694597, 1.0, 4.0, 0.6385717000118994
322, 96.9721420516541, 0, 4.0, 0.6375898000119318
323, 99.58562889774767, 2.0, 4.0, 0.6364738000119685
324, 0.4884089322235688, 1.0, 4.0, 0.6354019000120038
325, 4.809758136733546, 1.0, 4.0, 0.6342958000120402
326, 4.589452772576059, 0, 4.0, 0.6332725000120739
327, 3.7341785002008203, 0, 4.0, 0.6322240000121084
328, 24.891603026499425, 0, 4.0, 0.6311503000121438
329, 4.505045837155084, 0, 4.0, 0.6302386000121738
330, 3.5650899590932204, 1.0, 4.0, 0.629078500012212
331, 23.333744802964187, 1.0, 4.0, 0.6279022000122507
332, 62.2927926164778, 0, 4.0, 0.6268447000122855
333, 2.3344267229862536, 1.0, 4.0, 0.6257305000123222
334, 0.4046545563920245, 0, 4.0, 0.624735100012355
335, 20.757589905234294, 0, 4.0, 0.6237172000123885
336, 4.805831129915309, 0, 4.0, 0.6225436000124271
337, 0.004463858851535981, 0, 4.0, 0.6214051000124646
338, 9.917155690459223, 0, 4.0, 0.620420500012497
339, 25.05499400324168, 0, 4.0, 0.6192793000125346
340, 13.854075430559556, 1.0, 4.0, 0.6181489000125718
341, 6.316926210918849, 3.0, 4.0, 0.6167521000126178
342, 0.9224421002120962, 1.0, 4.0, 0.6156640000126536
343, 4.7267470985607485, 1.0, 4.0, 0.6144643000126931
344, 1.01403023047283, 1.0, 4.0, 0.6132889000127318
345, 15.153302581055314, 1.0, 4.0, 0.6121675000127688
346, 5.0715350328167865, 0, 4.0, 0.6110731000128048
347, 7.106175820660481, 1.0, 4.0, 0.6098536000128449
348, 0.18069182328763964, 1.0, 4.0, 0.608758300012881
349, 9.519943845262858, 0, 4.0, 0.6078214000129118
350, 45.04771673221587, 1.0, 4.0, 0.6065695000129531
351, 7.867008497782988, 3.0, 4.0, 0.6052879000129953
352, 119.75766599414834, 0, 4.0, 0.6041566000130325
353, 0.4850468428777263, 0, 4.0, 0.6031414000130659
354, 7.021098257192822, 2.0, 4.0, 0.6018985000131069
355, 33.416696818582835, 1.0, 4.0, 0.600679900013147
356, 2.597570313935859, 0, 4.0, 0.5996935000131794
357, 1.1489336037099316, 3.0, 4.0, 0.5982319000132276
358, 33.84436740707318, 0, 4.0, 0.5972086000132613
359, 83.56090837850809, 1.0, 4.0, 0.5961943000132947
360, 229.07923628427915, 0, 4.0, 0.5951476000133291
361, 11.787679819244543, 0, 4.0, 0.5942035000133602
362, 231.82928996463403, 0, 4.0, 0.5932450000133918
363, 58.7336750971724, 2.0, 4.0, 0.5921227000134287
364, 24.519135875507917, 2.0, 4.0, 0.5909437000134675
365, 48.54042929718159, 0, 4.0, 0.5899096000135016
366, 109.12550284222354, 0, 4.0, 0.5888116000135377
367, 0.5153642530218594, 0, 4.0, 0.5877361000135731
368, 176.27985722596097, 2.0, 4.0, 0.5864284000136162
369, 12.915077026021965, 1.0, 4.0, 0.5854060000136498
370, 10.208219901334163, 0, 4.0, 0.5843863000136834
371, 0.15845011652887636, 1.0, 4.0, 0.5833405000137178
372, 50.5870662470094, 0, 4.0, 0.5823901000137491
373, 5.143104205500847, 1.0, 4.0, 0.5811814000137889
374, 32.791664066880806, 2.0, 4.0, 0.5799979000138279
375, 6.3900378032411655, 0, 4.0, 0.5790052000138606
376, 8.877695773410379, 1.0, 4.0, 0.5778460000138987
377, 107.83041347151747, 0, 4.0, 0.5767552000139347
378, 22.351638769559578, 0, 4.0, 0.5757319000139683
379, 7.080909382371434, 0, 4.0, 0.5746654000140035
380, 1.9519044913772852, 0, 4.0, 0.5736907000140355
381, 36.78048302893525, 1.0, 4.0, 0.5725990000140715
382, 65.32287394073921, 0, 4.0, 0.571611700014104
383, 17.95843739850751, 1.0, 4.0, 0.5703733000141448
384, 20.497825454166247, 0, 4.0, 0.5693167000141796
385, 2.358812894215167, 0, 4.0, 0.5682466000142148
386, 4.7611211196348595, 0, 4.0, 0.5671945000142494
387, 0.0073785452210577245, 0, 4.0, 0.5662135000142817
388, 48.07253111547627, 2.0, 4.0, 0.564930100014324
389, 4.901013298845468, 2.0, 4.0, 0.5637187000143639
390, 85.39081809853471, 1.0, 4.0, 0.5625019000144039
391, 61.93130971996438, 1.0, 4.0, 0.5612689000144445
392, 23.524948618660513, 3.0, 4.0, 0.5600017000144862
393, 1.4562749335239222, 1.0, 4.0, 0.5587777000145265
394, 6.388585465384851, 1.0, 4.0, 0.5574970000145687
395, 13.413525381331208, 1.0, 4.0, 0.5564008000146048
396, 2.904725012729245, 1.0, 4.0, 0.5553442000146396
397, 7.999961063949624, 1.0, 4.0, 0.5541553000146787
398, 3.394970449453608, 0, 4.0, 0.5531419000147121
399, 1.0914857941219605, 1.0, 4.0, 0.5520619000147476
400, 19.892391680884597, 1.0, 4.0, 0.5509792000147833
401, 19.481511447429966, 3.0, 4.0, 0.5496562000148268
402, 20.9393161209434, 1.0, 4.0, 0.5485654000148628
403, 5.437994216641295, 0, 4.0, 0.5475997000148946
404, 0.749905993354151, 0, 4.0, 0.5466880000149246
405, 2.159099419936281, 0, 4.0, 0.5455954000149605
406, 8.545252288470364, 1.0, 4.0, 0.5444191000149993
407, 12.667581660827452, 0, 4.0, 0.5433688000150338
408, 0.1654017810983516, 0, 4.0, 0.5421664000150734
409, 0.7681431984487829, 1.0, 4.0, 0.5409766000151126
410, 26.38194647555891, 0, 4.0, 0.5399524000151463
411, 1.320791501455615, 1.0, 4.0, 0.5388958000151811
412, 8.512745869292935, 1.0, 4.0, 0.5378275000152163
413, 16.59418292383541, 0, 4.0, 0.5368519000152484
414, 1.7734961217205365, 2.0, 4.0, 0.5355766000152904
415, 1.3220989428746004, 1.0, 4.0, 0.5343202000153318
416, 78.09279081207342, 3.0, 4.0, 0.5330845000153724
417, 26.551730123690113, 2.0, 4.0, 0.5319082000154112
418, 70.83008508957086, 1.0, 4.0, 0.5307670000154487
419, 0.020462572930375896, 0, 4.0, 0.5297032000154838
420, 72.21673735592485, 0, 4.0, 0.5287528000155151
421, 107.43604377489942, 2.0, 4.0, 0.5274127000155592
422, 48.51102243875339, 3.0, 4.0, 0.5260024000156056
423, 15.112881814619637, 1.0, 4.0, 0.5247820000156458
424, 2.786137152595844, 0, 4.0, 0.5235688000156857
425, 191.20812513748447, 0, 4.0, 0.5224924000157212
426, 12.303884521732037, 1.0, 4.0, 0.5214187000157565
427, 0.4402393568963513, 1.0, 4.0, 0.5201326000157989
428, 0.6553123324190411, 0, 4.0, 0.519035500015835
429, 19.063139212865252, 1.0, 4.0, 0.5179240000158716
430, 18.36008422189962, 2.0, 4.0, 0.5166478000159136
431, 158.19563922308402, 1.0, 4.0, 0.5155660000159492
432, 0.25068655988689353, 1.0, 4.0, 0.5143186000159903
433, 13.51083518734796, 3.0, 4.0, 0.512991100016034
434, 43.91133088742575, 0, 4.0, 0.5118922000160702
435, 44.580408233121105, 2.0, 4.0, 0.5107168000161089
436, 19.431479665239873, 1.0, 4.0, 0.5094136000161518
437, 13.184346058597244, 1.0, 4.0, 0.5083498000161868
438, 16.43945579553303, 0, 4.0, 0.5074156000162175
439, 40.534550046111555, 1.0, 4.0, 0.5062447000162561
440, 0.8788817080525833, 0, 4.0, 0.5052565000162886
441, 7.954213697546857, 1.0, 4.0, 0.5040793000163274
442, 2.9291206644124976, 0, 4.0, 0.5031163000163591
443, 30.579785165926058, 1.0, 4.0, 0.5019742000163967
444, 4.414436450551375, 1.0, 4.0, 0.5008195000164347
445, 18.762106043167293, 0, 4.0, 0.4997377000164541
446, 70.01998190465756, 1.0, 4.0, 0.4985893000164211
447, 11.997416182286196, 0, 4.0, 0.4975984000163926
448, 1.876173298718499, 0, 4.0, 0.4964509000163596
449, 9.847617531697894, 4.0, 4.0, 0.49503700001631895
450, 0.34994543681366197, 0, 4.0, 0.49394170001628745
451, 5.828067993022997, 2.0, 4.0, 0.4926700000162509
452, 0.8023824595092433, 3.0, 4.0, 0.4913776000162137
453, 8.197682336976799, 2.0, 4.0, 0.49018960001617956
454, 1.6635719375892728, 0, 4.0, 0.48905560001614695
455, 156.7835916811553, 1.0, 4.0, 0.4879765000161159
456, 5.1709222188442565, 2.0, 4.0, 0.4866022000160764
457, 0.2772649688897549, 1.0, 4.0, 0.48548350001604423
458, 131.21457879907956, 0, 4.0, 0.4844782000160153
459, 1.3734858763647908, 1.0, 4.0, 0.483457600015986
