episode, loss, player_score, max_score, epsilon
66, 3.7479290994163086, 1.0, 3.0, 0.9258256000024421
67, 88.65184807643672, 1.0, 3.0, 0.9248149000024753
68, 61.31277911226544, 0, 3.0, 0.9238933000025057
69, 3.994056451368528, 2.0, 3.0, 0.9227863000025421
70, 30.222441807229757, 1.0, 3.0, 0.921789100002575
71, 10.11529264568936, 0, 3.0, 0.9207334000026097
72, 1.507851926573948, 2.0, 3.0, 0.9196354000026459
73, 28.194496397585556, 0, 3.0, 0.918659800002678
74, 95.76320838259437, 1.0, 3.0, 0.9174709000027171
75, 139.40503562432943, 0, 3.0, 0.9163396000027544
76, 0.8880272869452743, 5.0, 5.0, 0.914711500002808
77, 40.71015421168243, 1.0, 5.0, 0.9135667000028457
78, 0.10141920576497596, 0, 5.0, 0.9125812000028781
79, 109.42125266907439, 1.0, 5.0, 0.9114715000029147
80, 7.833401461803565, 0, 5.0, 0.9104158000029494
81, 0.2774114010838268, 0, 5.0, 0.9094645000029807
82, 9.726548623300072, 0, 5.0, 0.9084655000030136
83, 66.19509493723963, 0, 5.0, 0.9073783000030494
84, 39.77489344534736, 0, 5.0, 0.9063766000030824
85, 4.573196273471713, 0, 5.0, 0.9054334000031135
86, 28.528775164075512, 1.0, 5.0, 0.904080700003158
87, 6.590814384998978, 1.0, 5.0, 0.903017800003193
88, 31.919561410840842, 1.0, 5.0, 0.9019657000032276
89, 0.09059710012327353, 0, 5.0, 0.9009172000032621
90, 11.925820394066523, 1.0, 5.0, 0.8998912000032959
91, 0.21061831072950626, 3.0, 5.0, 0.898492600003342
92, 37.350041474838484, 2.0, 5.0, 0.897214600003384
93, 68.28791643927954, 3.0, 5.0, 0.8958871000034277
94, 0.27727810315350265, 0, 5.0, 0.8946973000034669
95, 2.9033748957534495, 0, 5.0, 0.8937802000034971
96, 7.0826669154612185, 0, 5.0, 0.8924230000035418
97, 42.652653641298336, 0, 5.0, 0.8915014000035721
98, 0.41498840830890965, 0, 5.0, 0.890502400003605
99, 23.744310190345374, 1.0, 5.0, 0.8894035000036412
100, 7.032524227272702, 0, 5.0, 0.8882389000036796
101, 9.095390970509044, 1.0, 5.0, 0.8871454000037156
102, 113.20777599384243, 1.0, 5.0, 0.8859682000037543
103, 166.7751928404975, 4.0, 5.0, 0.8844769000038034
104, 25.457733805122334, 0, 5.0, 0.8832709000038431
105, 0.10827845947290522, 1.0, 5.0, 0.882090100003882
106, 60.46995747542723, 2.0, 5.0, 0.8809246000039204
107, 91.5997329886078, 0, 5.0, 0.8799427000039527
108, 29.969495352394244, 1.0, 5.0, 0.8788573000039884
109, 41.37419912013729, 0, 5.0, 0.8776450000040283
110, 14.211217123946126, 0, 5.0, 0.8766901000040598
111, 0.21708026621882348, 1.0, 5.0, 0.8755786000040964
112, 4.825645285492098, 3.0, 5.0, 0.8742394000041405
